label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
1	672 N	0.5734	Computer Science	Computer Engineering	366	0.1221	204	0.6129	Tony	0.7052	0.1538	476	1.1897
5	992 N	0.4917	Human Computer Interaction	Applied Mathematics	773	0.8475	464	0.8305	Fabrice	0.5193	0.4241	272	0.7015
0	1059 N	0.3364	Technology and Information Management	Human Computer Interaction	171	0.4076	810	0.2719	Chris	0.6426	1.0759	153	0.124
4	349 N	0.9432	Applied Mathematics	Statistics	1027	0.3811	574	0.1188	Lise	0.1261	0.2896	647	0.22
4	552 N	0.9562	Applied Mathematics	Statistics	891	0.0571	454	0.2928	Lise	0.0242	0.0138	565	-0.151
0	672 N	0.1616	Electrical Engineering	Human Computer Interaction, Computer Science	144	0.4052	874	0.7102	Reilly	0.2576	1.0229	53	0.2285
0	804 N	0.2167	Data Science	Technology and Information Management	-11	0.5086	772	0.5488	Reilly	0.3441	0.7954	-4	0.2292
2	505 N	0.6845	Computer Engineering	Computer Engineering	225	0.6682	577	0.3825	Chris	0.3797	0.5624	1029	0.1127
1	676 N	0.7485	Computational Media	Electrical Engineering	406	0.6206	111	0.7347	Eriq	0.6536	0.4926	709	0.9013
1	884 N	0.6728	Computer Science	Natural Language Processing, Electrical Engineering	797	0.3825	309	0.3642	Inan	0.6939	0.244	886	1.0153
5	1025 N	0.5267	Biotechnology	Games and Playable Media	744	1.0686	523	1.0896	Fabrice	0.5906	0.7229	264	0.6669
4	-11 N	1.0997	Applied Mathematics	TECHNOLOGY AND INFORMATION MANAGEMENT	925	0.1498	378	0.2812	Lise	-0.0528	0.0985	859	0.1131
4	25 N	0.8338	Natural Language Processing	Statistics	1004	0.1381	404	0.29	Lise	0.1763	0.1085	670	0.0846
5	1143 N	0.8476	Biotechnology	Biotechnology	525	1.135	708	0.9675	Andrew	0.3037	0.451	368	0.6636
1	821 N	0.558	COMPUTER SCIENCE	Natural Language Processing, Electrical Engineering	406	0.3964	59	0.6185	Eriq	0.6479	0.2599	587	1.1975
4	219 N	0.9372	Applied Mathematics	Statistics	969	0.1164	537	0.2245	Lise	-0.1511	?	692	0.0008
5	762 N	0.5635	Human Computer Interaction	Data Science	770	0.8363	614	0.8088	Fabrice	0.5569	0.4917	301	0.8245
1		0.6445	Computer Science	Natural Language Processing	269	0.6441	-29	0.7023	Eriq	0.5407	0.2452	708	0.9361
1	657 N	0.735	Computer Science	Natural Language Processing	648	0.5342	144	0.6697	Inan	0.6866	0.296	441	0.9087
4	38 N	1.026	Bioinformatics	Statistics	1022	0.2098	488	0.2419	Tony	-0.0387	-0.0073	554	0.1159
0	953 N	0.614	Electrical Engineering	Human Computer Interaction	26	0.6357	492	0.2473	Chris	0.4717	NULL	131	0.1261
3	93 N	-0.046	Computer Game Design	Games and Playable Media, Computational Media	393	0.3577	1045	0.2489	Sam	1.0207	0.6222	583	0.3834
2	187 N	0.8152	Statistics	Computational Media, Games and Playable Media	224	0.6078	429	0.6139	Michael	0.5378	0.3417	1009	0.4754
1	338 N	0.4624	Games and Playable Media	Natural Language Processing	694	0.4133	-156	0.8144	Eriq	0.6822	0.4727	728	0.9513
3	117 N	0.1019	Bioengineering	Bioengineering		0.3997	787	0.1303	Sam	0.9014	0.921		0.566
0	668 N	0.525	Data Science	Computer Game Design, Human Computer Interaction	234	0.5922	945	0.5955	Chris	0.8636	0.9912	140	0.061
5	983 N	0.5745	Technology and Information Management	Data Science, Applied Mathematics	706	0.7987	593	1.0014	Andrew	0.668	0.6156	236	0.9344
0	770 N	0.3102	Data Science	Computer Science, Human Computer Interaction	-44	0.7913	777	0.6283	Reilly	0.3753	1.0664	54	-0.0473
5	898 N	0.5368	Robotics Engineering	Biotechnology, Data Science	871	0.8832	356	0.9504	Andrew	0.4984	0.6654	150	0.5803
1	374 N	0.7622	Computational Media	Robotics Engineering	618	0.459	-114	0.5248	Eriq	0.7494	0.0999	722	0.9008
2	624 N	0.4507	Statistics	Computer Engineering	233	0.6031	188	0.3986	Reilly	0.1206	0.369	821	0.3253
1	770 N	0.7066	Computational Media	Natural Language Processing, Robotics Engineering	362	0.5854	-165	0.6035	Inan	1.0045	0.18	616	0.8719
0	1097 N	0.1985	Data Science	Computer Game Design, Human Computer Interaction	-59	0.7577	541	0.3902	Reilly	0.5923	0.8229	123	-0.0889
4	408 N	1.231	Bioinformatics	Technology and Information Management	922	0.1687	358	0.1897	Tony	0.2067	-0.0418	766	0.091
2	167 N	0.8526	Statistics	Bioinformatics	299	0.8224	358	0.3832	Michael	0.315	0.4238	838	0.3985
5	717 N	0.582	Human Computer Interaction	Applied Mathematics, Biotechnology	873	0.9372	547	0.9873	Andrew	0.2213	0.6468	499	0.6211
4	129 N	1.0655	Bioinformatics	Statistics	1005	0.0501	511	0.2667	Sam	0.1916	0.1566	780	-0.0113
5	718 N	0.4462	Robotics Engineering	Data Science, Biotechnology	573	0.9107	657	1.0896	Andrew	0.35	0.7772	330	0.8005
4	246 N	0.9435	Applied Mathematics	Technology and Information Management	779	0.4061	497	0.1824	Vani	0.1507	-0.1434	702	0.0551
2	195 N	0.6745	Statistics	Technology and Information Management	405	0.8338	267	0.4172	Michael	0.4776	0.3172	856	0.3542
2	n/a	0.7674	Computer Engineering	Computer Engineering	215	0.4985	255	0.3135	MICHAEL	0.3607	0.2924	856	0.5395
0	1095 N	0.2619	Data Science	Computer Game Design, Human Computer Interaction	78	0.4023	1008	0.5093	Reilly	0.4034	0.9983	108	0.4317
3	24 N	0.0504	Computer Game Design	Bioengineering	571	0.2039	1280	0.1212	Sam	0.8831	0.7901	426	0.7697
3	23 N	0.0404	COMPUTER GAME DESIGN	Bioengineering	328	0.288	891	0.07	fABRICE	1.0757	0.86	292	0.5415
2	320 N	0.6522	Statistics	Computer Engineering	114	0.6424	384	0.1174	Michael	0.5586	0.6231	772	0.4628
4	119 N	1.0216	Applied Mathematics	Statistics	833	0.2588	431	0.2257	Tony	-0.0434	0.0079	617	0.273
2	561 N	0.9608	cOMPUTER eNGINEERING	Bioinformatics	61	0.6815	355	0.2909	Michael	0.0588	0.531	726	0.1447
2	584 N	0.5589	Computer Engineering	Computer Engineering	381	0.8574	370	0.2417	Michael	0.166	0.5988	878	0.4373
0	921 N	0.397	Electrical Engineering	Human Computer Interaction	133	0.8093	1049	0.6046	Reilly	0.4468	0.8066	71	0.1209
5	960 N	n/a	Robotics Engineering	Data Science	558	1.0617	890	0.9318	Andrew	0.4171	0.594	304	0.6526
4	129 N	0.8464	nATURAL lANGUAGE pROCESSING	Technology and Information Management	1109	0.1517	663	0.024	Vani	-0.0272	-0.2339	519	0.0795
5	831 N	0.4286	Robotics Engineering	Applied Mathematics, Data Science	696	0.9206	668	0.7529	andrew	0.3168	0.6814	300	0.631
5	1017 N	0.5503	Technology and Information Management	Biotechnology, Data Science	723	0.9163	321	0.9722	Andrew	0.7749	0.7238	428	0.3101
4	65 N	0.9787	Applied Mathematics	Bioinformatics	916	0.2934	258	0.2137	Reilly	0.1324	0.0316	508	0.2099
5	925 N	0.5338	Technology and Information Management	Applied Mathematics, Biotechnology	618	0.7051	672	0.9507	ANDREW	0.3971	0.5422	111	0.689
4	250 N	1.1657	Bioengineering	Statistics	879	0.4672	476	0.2168	Vani	0.3623	-0.0239	664	0.3417
4	-27 N	0.8873	Bioinformatics	Technology and Information Management	790	0.1712	511	0.1676	Vani	-0.1418	0.1839	688	0.1208
3	-122 N	-0.1962	Computer Game Design	Data Science	620	-0.0396	973	0.0902	Sam	0.8649	0.9349	433	0.5345
5	804 N	0.4959	Biotechnology	Applied Mathematics	963	0.9635	841	0.9327	Andrew	0.5261	0.5564	109	0.8085
0	908 N	0.1618	Electrical Engineering	Natural Language Processing, Robotics Engineering	34	0.4441	703	0.5051	Reilly	0.4781	1.1426	-34	0.228
2	706 N	0.8322	Computer Engineering	Computer Engineering	155	0.609	372	0.2918	Sam	0.4526	0.3868	935	0.2648
5	1072 N	0.4679	Robotics Engineering	Statistics	825	0.9417	666	0.9226	Fabrice	0.5925	0.4503	106	0.7078
1	551 N	0.6606	Games and Playable Media	Natural Language Processing	338	0.3012	170	0.6966	Eriq	0.7217	0.1747	669	0.9871
2	438 N	0.7534	Computer Engineering	Computer Engineering	270	0.71	361	0.3247	Michael	0.6547	0.382	931	0.3051
1	724 N	0.8123	Computer Science	Robotics Engineering	588	0.5458	212	0.5723	Inan	0.7197	0.0611	601	0.9156
0	884 N	0.0944	Data Science	Computer Game Design, Computer Science	202	0.6791	767	0.5257	Chris	0.3001	1.0798	-8	0.1824
2	205 N	0.6941	Computer Engineering	Bioinformatics	140	0.7344	338	0.3903	Michael	0.2139	0.6878	835	0.4331
1	599 N	0.2685	Computer Science	Electrical Engineering, Robotics Engineering	701	0.6096	33	0.7183	Inan	0.6995	-0.0962	846	1.2948
2	202 N	0.7951	Statistics	Bioinformatics	273	0.7957	153	0.2457	Michael	0.3656	0.4268	735	0.5712
1	648 N	0.5386	Computational Media	Electrical Engineering	363	0.4827	110	0.8701	Inan	0.8597	0.0025	833	0.768
5	873 N	0.4444	computer engineering	Biotechnology	804	0.9309	508	1.0094	Eriq	0.5819	0.3994	329	0.7509
3	114 N	-0.0584	Computer Game Design	Bioengineering	404	0.3431	1111	-0.022	Vani	NULL	0.6061	500	0.5382
0	606 N	0.3309	Data Science	Human Computer Interaction, Computer Game Design	109	0.4564	895	0.4131	Chris	0.7037	0.8306	-45	0.1126
0	938 N	0.4741	Data Science	Human Computer Interaction	138	0.3494	922	0.5403	Chris	0.4142	0.8726	29	-0.1101
5	1182 N	0.7171	Technology and Information Management	Biotechnology	1106	0.9382	613	0.9196	Fabrice	0.1804	0.5576	359	0.7705
2	441 N	1.0326	Statistics	Computer Engineering	197	0.5141	476	0.3349	Michael	0.184	0.2304	932	0.1794
4	-6 N	1.0001	Applied Mathematics	Statistics	828	0.0491	527	0.0559	Vani	0.0679	0.0864	692	0.1204
2	426 N	0.7653	Computer Engineering	Computer Engineering	314	0.7054	146	0.5028	Michael	0.7637	0.5189	901	0.3467
2	602 N	0.959	Computer Engineering	Bioinformatics	81	0.4155	150	0.3407	Lise	0.4759	0.3658	696	0.6006
5	761 N	0.4202	Biotechnology	Applied Mathematics, Data Science	796	0.886	654	0.8322	Fabrice	0.6176	0.5181	477	0.6789
4	218 N	1.0351	Natural Language Processing	Technology and Information Management	747	0.5027	576	0.2135	Lise	0.2086	0.0759	689	-0.0479
4	231 N	1.0625	Bioinformatics	Statistics	962	0.5739	587	-0.111	Lise	0.1701	0.0201	512	0.0584
5	991 N	0.6123	Biotechnology	Computer Science	1050	0.6884	644	0.8172	Fabrice	0.4467	0.7252	283	0.5537
0	1034 N	0.3158	Electrical Engineering	Human Computer Interaction	249	0.7461	817	0.6429	Reilly	0.7039	0.9182	136	0.2451
2	427 N	0.7418	Computer Game Design	Electrical Engineering, Natural Language Processing	323	0.5473	398	0.375	Michael	0.301	0.7175	842	0.4752
2	296 N	0.8225	Electrical Engineering	Computer Engineering	529	0.6289	350	0.3252	michael	0.4705	0.7282	945	0.3649
4	253 N	0.9366	Natural Language Processing	Statistics	1195	0.608	466	0.4624	Tony	-0.0225	0.0883	452	-0.0024
1	688 N	0.6171	Games and Playable Media	bIOENGINEERING	548	0.4347	-59	0.9033	Eriq	0.84	0.5074	624	0.9851
2	324 N	0.5866	Statistics	Computer Engineering	420	0.9049	233	0.4236	Michael	0.3543	0.6902	926	0.4198
4	335 N	0.9664	Natural Language Processing	Statistics	987	?	463	0.321	Lise	0.1884	0.1178	590	0.1986
1	695 N	0.7828	Games and Playable Media	Robotics Engineering	576	0.5294	None	0.5923	Inan	0.797	0.0048	781	0.978
4	205 N	1.0885	Natural Language Processing		1093	0.2559	277	0.2401	Lise	0.0381	0.0743	611	0.158
2	264 N	0.7447	Computer Engineering	Computer Engineering	286	0.5169	223	0.4007	Michael	0.5422	0.1608	1058	0.571
2	487 N	0.7811	Statistics	Bioinformatics	397	0.7778	142	0.2733	Michael	0.157	0.2865	1008	0.3162
4	277 N	0.9193	Bioinformatics	Statistics	1010	0.1526	507	0.296	Tony	0.0379	-0.2109	736	-0.1325
3	97 N	0.002	Computer Game Design		513	0.4175	934	0.0132	Sam	1.0501	0.7688	441	0.4073
1	478 N	0.5567	Computer Science	Robotics Engineering	376	0.331	86	0.9718	Inan	0.6435	-0.0938	645	1.0034
3	-151 N	-0.1566	computer game design	Computational Media	373	0.0203	929	0.1086	Sam	0.8919	0.8478	529	0.5943
4	-36 N	0.8683	Natural Language Processing	Statistics	785	0.2822	477	0.235	Vani	0.1725	0.1879	594	0.2152
4	168 N	0.8125	Natural Language Processing	Statistics	1005	0.2282	638	0.1675	Lise	0.1545	0.06	715	0.0836
1	873 N	0.6663	Computational Media	Electrical Engineering, Robotics Engineering	376	0.3563	32	0.5258	Eriq	0.3824	0.452	896	1.073
1	663 N	0.6352	Computational Media	Robotics Engineering	396	0.0191	-82	0.6964	Eriq	0.6839	-0.2113	964	0.845
0	1054 N	0.2225	Electrical Engineering	Human Computer Interaction, Computer Science	-106	0.6643	762	0.4623	Reilly	0.6716	0.7296	-91	-0.0282
1	None	0.2862	Computational Media	Robotics Engineering, Electrical Engineering	473	0.3037	123	0.5241	Reilly	0.6535	0.2779	803	1.0123
2	319 N	0.6661	Computer Engineering	bIOINFORMATICS	318	0.7429	216	0.2574	mICHAEL	0.3918	0.7432	822	0.4283
2	454 N	0.792	Computer Engineering	Computer Engineering	260	0.8517	258	0.6152	Michael	0.3203	0.5925	994	0.3674
1	700 N	0.6508	Computer Science	Electrical Engineering	405	0.4036	-12	0.6514	Inan	0.7472	0.057	593	0.9259
1	548 N	0.3062	Technology and Information Management	Electrical Engineering, Robotics Engineering	564	0.4019	130	0.822	Inan	0.7356	0.1144	531	0.9202
5	852 N	0.5947	Technology and Information Management	Applied Mathematics	671	0.99	488	0.9152	Inan	0.243	0.6978	275	0.6971
1	649 N	0.6481	Computational Media	Electrical Engineering	523	0.5292	167	0.603	Eriq	0.8399	0.1909	687	0.866
4	185 N	1.2762	Computer Game Design	Technology and Information Management	1000	0.2901	440	0.277	Vani	0.1086	0.124	582	-0.0299
3	-11 N	0.0495	Electrical Engineering	Games and Playable Media, Computational Media	NULL	-0.0052	833	-0.0286	Sam	1.0524	0.7513	407	0.6194
5	818 N	0.5604	TECHNOLOGY AND INFORMATION MANAGEMENT	Applied Mathematics, Data Science	649	0.8273	707	0.9716	Fabrice	0.5557	0.9541	329	0.9173
1	719 N	0.7007	Games and Playable Media	Bioengineering	627	0.3341	273	0.7481	Eriq	1.0519	-0.1108	1034	1.0103
4	449 N	0.9064	Bioinformatics	Statistics	980	0.0799	696	0.2006	Vani	-0.1243	0.3057	655	0.0844
4	165 N		Natural Language Processing	Technology and Information Management	818	0.0442	355	0.258	Tony	0.3452	0.1509	531	-0.0047
4	30 N	0.8539	Applied Mathematics	Technology And Information Management	753	0.1982	244	0.2124	Tony	0.1348	0.0851	600	0.0207
1	1075 N	0.5408	Games and Playable Media	Robotics Engineering, Electrical Engineering	719	0.2991	129	0.656	Eriq	0.8649	0.3736	582	1.0009
0	800 N	0.2885	Data Science	Bioengineering, Games and Playable Media	126	0.59	853	0.4943	Chris	0.6768	1.0958	90	0.1943
2	263 N	0.8616	Computer Engineering	Computer Engineering	152	0.8106	510	0.6125	Michael	0.3825	0.2185	863	0.4436
1	688 N	0.549	GAMES AND PLAYABLE MEDIA	Applied Mathematics, Data Science	575	0.4486	94	0.6789	Eriq	0.8236	0.3966	800	0.9674
4	241 N	1.0173	Natural Language Processing	Statistics	775	0.3682	572	0.3748	Tony	0.037	0.0894	752	0.1562
0	930 N	0.1893	Data Science	Computer Science, Human Computer Interaction	-13	0.4479	474	0.3818	Reilly	0.5253	0.9987	-87	0.326
1	650 N	0.561	Computational Media	Robotics Engineering, Natural Language Processing	458	0.4176	50	0.8118	Eriq	0.6304	0.1835	594	0.9669
0	883 N	0.2554	Data Science	Computer Science, Computer Game Design	59	0.3583	929	0.4654	Reilly	0.63	1.0226	-30	0.0242
5	987 N	0.3442	Human Computer Interaction	Applied Mathematics, Biotechnology	673	0.6214	725	0.9077	Fabrice	0.5517	0.2635	328	0.9184
0	677 N	0.2368	Data Science	Computer Game Design, Human Computer Interaction	215	0.4733	848	0.6228	Chris	0.6412	1.3543	17	0.2465
5	903 N	0.5173	Computer Engineering	Data Science, Applied Mathematics	657	1.0272	482	1.0698	Andrew	0.4481	0.4709	287	0.7113
1	905 N	0.6036	Computational Media	Electrical Engineering, Robotics Engineering	714	0.5605	229	0.746	Eriq	0.6141	0.317	745	0.7674
1	544 N	0.4582	Games and Playable Media	Natural Language Processing		0.3247	365	0.5599	Eriq	0.7851	0.028	701	1.0503
4	-12 N	1.0938	Bioinformatics	Statistics	692	0.4889	N/A	0.1638	Lise	-0.0887	-0.0659	465	0.0006
4	431 N	1.1707	Bioinformatics	Technology and Information Management	1007	0.4683	489	0.3298	Inan	-0.0223	0.2398	520	0.0445
0	846 N	0.3149	Electrical Engineering	Computer Science	209	0.5973	795	0.6476	Chris	0.7147	1.2031	-196	-0.0687
1	?	0.6271	Computational Media	Natural Language Processing, Electrical Engineering	656	0.7655	153	0.7412	ERIQ	0.6534	0.0004	724	0.9789
2	121 N	0.7385	Computer Engineering	Bioinformatics	42	0.5673	207	0.4929	Michael	0.2188	0.4113	753	0.3875
2	437 N	0.755	Statistics	Computer Engineering	313	0.6159	452	0.3258	Michael	0.2254	0.2902	997	0.502
4	143 N	1.2893	nATURAL lANGUAGE pROCESSING	Technology and Information Management	972	0.4034	415	0.0436	Tony	0.2542	-0.2494	626	0.0924
0	654 N	0.3054	Electrical Engineering	Computer Science	51	0.4865	936	0.6033	Reilly	0.4743	1.1092	177	-0.0632
5	1203 N	0.3482	Robotics Engineering	Biotechnology, Data Science	825	0.6682	713		Andrew	0.4409	0.4485	546	0.6988
3	67 N	-0.1018	Bioengineering	Bioengineering	517	0.1411	1001	0.105	Sam	1.273	0.5938	243	0.4568
5	808 N	0.5803	Biotechnology	Data Science	727	0.6254	625	0.9138	Andrew	0.5089	0.4833	304	0.8388
0	986 N	0.0506	Electrical Engineering	Computer Game Design, Human Computer Interaction	117	0.5481	647	0.5873	Reilly	0.615	0.8791	1	0.212
0	695 N	0.2533	Data Science	Computer Science, Computer Game Design	46	0.665	613	0.5084	Reilly	0.4812	1.2359	17	0.2469
2	491 N	0.9976	Statistics	Computer Engineering	264	0.3651	484	0.6018	Michael	0.231	0.4306	1027	0.3895
1	671 N	0.3314	Electrical Engineering	Natural Language Processing, Robotics Engineering	632	0.576	30	0.6777	Eriq	0.9908	0.1937	677	1.0738
3	-124 N	0.2736	Bioengineering	Games and Playable Media, Bioengineering	409	0.3946	1073	-0.0782	Sam	n/a	0.7652	460	0.4309
2	206 N	0.4384	Computer Science	Bioinformatics	149	0.7065	420	0.267	n/a	0.2242	0.7561	859	0.2372
2	518 N	N/A	Computer Engineering	Computer Engineering	223	0.9879	185	0.3923	Michael	0.5776	0.5826	907	0.4962
4	367 N	1.1203	Natural Language Processing	Statistics	999	0.1217	519	0.3373	Tony	-0.118	0.1483	556	0.2863
3	-110 N	0.2507	Computer Game Design	Computational Media	497	0.393	901	-0.0969	sAM	0.6373	0.5578	247	0.5397
4	291 N	1.0646	Statistics	Statistics	1146	0.4107	355	0.0575	Tony	0.3711	-0.0278	484	0.0222
4	305 N	1.0022	Natural Language Processing	Technology and Information Management	798	0.2107	721	0.1662	Vani	0.0071	-0.009	688	0.0168
2	717 N	0.8855	Statistics	Technology and Information Management	125	0.683	278	0.5223	Michael	0.186	0.6021	770	0.5239
0	602 N	0.2816	Electrical Engineering	Human Computer Interaction	-69	0.7974	775	0.4085	Reilly	0.5421	1.2296	90	0.2083
2	336 N	0.5727	Computer Engineering	Computer Engineering	334	0.6244	220	0.5045	Vani	0.4399	0.1788	1009	0.5503
5	1081 N	0.5764	Technology and Information Management	Bioinformatics	770	0.8921	482	0.7925	Fabrice	0.2151	0.5057	409	0.5734
5	805 N	0.3335	Robotics Engineering	Biotechnology	880	0.6205	494	0.9069	Andrew	0.6241	0.6681	125	0.6982
0	914 N	0.1273	Data Science	Data Science, Biotechnology	121	0.4159	648	0.4323	Reilly	0.6724	1.0059	2	0.4727
3	150 N	0.1138	Computer Game Design	Robotics Engineering, Natural Language Processing	486	-0.3141	892	0.0895	Sam	0.7566	0.6061	351	0.6655
3	114 N	0.1725	Bioengineering	Games and Playable Media	346	0.097	1051	-0.0335	Sam	0.744	0.6238	406	0.5169
5	1001 N	0.5859	Biotechnology	Biotechnology, Applied Mathematics	915	0.7962	744	1.0896	Andrew	0.6774	0.8973	297	0.4217
5	1111 N	0.4645	Human Computer Interaction	Data Science, Applied Mathematics	693	0.78	765	0.9088	Fabrice	0.1384	0.7857	267	0.4839
4	50 N	0.9581	Bioinformatics	Statistics	1039	0.5038	531	0.2403	Lise	0.2994	0.0871	610	0.2664
0	757 N	0.1806	Electrical Engineering	Computer Game Design, Computer Science	7	0.6785	557	0.7036	Chris	0.4245	0.8527	-119	0.2776
4	53 N	0.9951	Natural Language Processing	Technology and Information Management	861	0.3437	513	0.0651	Lise	0.1085	0.2914	541	0.3323
5	905 N	0.6016	Technology and Information Management	Data Science	498	0.6933	566	0.904	Fabrice	0.3552	0.7449	209	0.8224
0	1143 N	0.085	Data Science	Electrical Engineering, Robotics Engineering	5	0.623	660	0.3448	Reilly	0.4593	1.0189	198	-0.0414
5	890 N	0.4829	Biotechnology	Biotechnology	773	0.904	522	1.0004	Andrew	0.4153	0.8837	368	0.58
0	1019 N	0.0739	Data Science	Computer Game Design	60	0.6361	650	0.3833	Chris	0.5611	0.8502	10	0.1987
0	780 N	0.294	Data Science	Computer Science	69	0.8017	765	0.6019	Reilly	0.4454	0.6931	202	0.2926
3	-236 N	0.3007	Bioengineering	Games and Playable Media	297	-0.0083	858	0.2274	Sam	0.634	0.9873	433	0.8076
1	603 N	0.5709	Computational Media	Electrical Engineering	182	0.6943	31	0.64	Inan	0.5393	0.4767	797	1.048
1	884 N	0.3928	Games and Playable Media	Natural Language Processing, Electrical Engineering	697	0.4596	338	0.6295	Inan	0.6144	-0.0903	400	0.9801
2	248 N	0.7099	Games and Playable Media	Bioinformatics	279	0.5587	282	0.445	Michael	0.0255	0.4553	954	0.4471
3	-130 N	0.0699	Bioengineering	Computational Media	322	0.1095	946	0.0874	Sam	0.8107	0.7558	493	0.324
2	326 N	0.7229	Statistics	Computer Engineering	226	0.6077	129	0.3245	Michael	0.5579	0.4873	688	0.4254
3	-179 N	0.2554	Computer Game Design	Games and Playable Media	440	-0.0056	908	0.0103	Sam	1.0271	0.7484	270	0.6035
1	968 N	0.824	Computational Media	Natural Language Processing	377	0.3582	-21	0.6331	Inan	0.6273	-0.1326	630	0.9361
5	712 N	0.6163	Robotics Engineering	Biotechnology	729	0.5035	599	0.9505	Andrew	0.458	1.0185	411	0.9342
3	121 N	0.1669	Bioengineering	Games and Playable Media, Computational Media	328	0.0544	967	0.1019	Sam	0.8476	0.4879	446	0.4737
1	907 N	0.3618	games and playable media	Robotics Engineering	555	0.085	-131	0.7784	Eriq	0.7848	0.4184	660	0.9193
5	396 N	0.5095	Robotics Engineering	Biotechnology, Applied Mathematics	788	0.7285	643	1.1071	Fabrice	0.7085	0.6488	378	0.6511
4	327 N	0.7729	Bioinformatics	Statistics	627	0.0969	818	0.1415	Vani	-0.1562	-0.0497	625	0.1234
1	551 N	0.7353	Computer Science	Electrical Engineering, Natural Language Processing	649	0.4559	105	0.8485	Inan	0.817	0.2789	830	0.8024
4	235 N	0.9849	Bioinformatics	Statistics	860	0.23	446	0.2737	Vani	0.1978	-0.076	651	0.0625
0	714 N	0.2938	natural language processing	Computer Science	25	0.7944	667	0.5228	Chris	0.6903	0.8945	14	0.097
4	187 N	1.1561	Natural Language Processing	Statistics	954	0.465	549	0.1388	Vani	0.1794	0.2217	566	0.0775
3	-59 N	0.2159	Computer Game Design	Computer Game Design, Human Computer Interaction	332	0.0709	819	0.2286	Sam	0.8951	0.4821	645	0.2884
4	107 N	0.9892	Bioinformatics	Statistics	886	0.2792	583	0.1875	Tony	-0.0244	-0.0384	538	0.012
4	-17 N	0.7649	Computational Media	Technology and Information Management	1134	0.3066	390	-0.0309	Vani	-0.0326	0.0439	601	0.0407
5	703 N	0.4389	Technology and Information Management	Applied Mathematics, Biotechnology	475	1.0098	560	1.0167	Fabrice	0.4431	0.7298	345	0.8511
2	616 N	0.8819	Statistics	Computer Engineering	117	0.5654	370	0.3682	Michael	0.4786	0.7117	869	0.337
0	794 N	0.3895	Electrical Engineering	Computer Game Design, Computer Science	-147	0.8301	772	0.6212	Chris	0.4914	0.9488	3	0.1863
2	497 N	0.6074	NULL	Computer Engineering	469	0.8746	79	0.6655	Michael	0.3519	0.167	898	0.5314
0	659 N	0.2824	Electrical Engineering	Computer Science	118	0.7977	711		Chris	0.6803	1.021	63	0.2024
0	858 N	0.1827	Data Science	Computer Game Design	97	0.7384	553	0.6537	Chris	0.2303	0.9324	220	0.0894
0	920 N	0.2803	Data Science	Human Computer Interaction, Computer Game Design	-14	0.8738	829	0.4938	Reilly	0.2326	1.0798	1	0.0354
